tweet_id,user_posted,content,date_posted,photos,tweet_url,tagged_users,replies,reposts,likes,views,hashtags
1883286283994497300,Oscar109110,"Happy Australia Day everyone 

I'm back after getting 'doxxed' by anti fascists. Had to lay low for a bit",2025-01-25 22:50:14+00:00,[],https://x.com/Oscar109110/status/1883286283994497404,[],3,0,36,380,[]
1878279199846478300,Oscar109110,Start of year vs end of year: @WhiteAusQLD @NSNContactBot @EuropeanAusMvt,2025-01-12 03:13:52+00:00,"['https://pbs.twimg.com/media/GhD89ylbsAA7qXX.jpg', 'https://pbs.twimg.com/media/GhD89ylbIAA1z7I.jpg']",https://x.com/Oscar109110/status/1878279199846478226,"['https://x.com/WhiteAusQLD', 'https://x.com/NSNContactBot', 'https://x.com/EuropeanAusMvt']",1,1,29,736,[]
1878907977115242500,Oscar109110,So why exactly did the police have to arrest these men?,2025-01-13 20:52:24+00:00,['https://pbs.twimg.com/media/GhM41hUagAASUDT.jpg'],https://x.com/Oscar109110/status/1878907977115242617,[],5,2,41,1381,[]
1870776002571604200,Oscar109110,Jews will get mad when seeing these photos. @WhiteAusVic,2024-12-22 10:18:51+00:00,"['https://pbs.twimg.com/media/GfZU2jSaEAAGP9s.jpg', 'https://pbs.twimg.com/media/GfZU2jQbAAAfj12.jpg']",https://x.com/Oscar109110/status/1870776002571604099,['https://x.com/WhiteAusVic'],4,2,36,542,[]
1883474728679289000,Oscar109110,Michael Nelson clip farming to the media (legend),2025-01-26 11:19:03+00:00,[],https://x.com/Oscar109110/status/1883474728679289098,[],6,14,102,1797,[]
1869212604301979600,Oscar109110,"📍Grampians national park 
@WhiteAusVic",2024-12-18 02:46:27+00:00,['https://pbs.twimg.com/media/GfDG8J_a8AAhrNB.jpg'],https://x.com/Oscar109110/status/1869212604301979769,['https://x.com/WhiteAusVic'],5,4,68,2306,[]
1867119970846663000,Oscar109110,"1488 followers on TikTok!

Thanks for supporting the content guys. 
I try to do my best at promoting the org and Australian Nationalism through social media. 

If you're on TikTok and haven't already go give me a follow. 

Blood and Honour!",2024-12-12 08:11:05+00:00,['https://pbs.twimg.com/media/GelXsdPaEAEs6cm.jpg'],https://x.com/Oscar109110/status/1867119970846662841,[],3,1,42,768,[]
1865695367939154400,Oscar109110,White boy activities. @WhiteAusVic @EuropeanAusMvt @NSNContactBot,2024-12-08 09:50:13+00:00,['https://pbs.twimg.com/media/GeRICeRaQAANNkA.jpg'],https://x.com/Oscar109110/status/1865695367939154327,"['https://x.com/WhiteAusVic', 'https://x.com/EuropeanAusMvt', 'https://x.com/NSNContactBot']",1,3,48,2253,[]
1858621057151672300,Oscar109110,Queensland members had their monthly meetup recently. Get active @NSNContactBot @EuropeanAusMvt @WhiteAusQLD,2024-11-18 21:19:26+00:00,['https://pbs.twimg.com/media/Gcsl-9saQAA2cFE.jpg'],https://x.com/Oscar109110/status/1858621057151672338,"['https://x.com/NSNContactBot', 'https://x.com/EuropeanAusMvt', 'https://x.com/WhiteAusQLD']",0,5,34,1229,[]
1865505158425444600,Oscar109110,Far North Queensland members at their monthly meet. If you are in FNQ or anywhere in Australia join up. @NSNContactBot @EuropeanAusMvt @WhiteAusQLD,2024-12-07 21:14:23+00:00,['https://pbs.twimg.com/media/GeObDAaa8AANdZB.jpg'],https://x.com/Oscar109110/status/1865505158425444619,"['https://x.com/NSNContactBot', 'https://x.com/EuropeanAusMvt', 'https://x.com/WhiteAusQLD']",0,4,77,1933,[]
1853375386999992600,Oscar109110,"📍Grampians, Victoria. @NSNContactBot @WhiteAusVic",2024-11-04 09:55:00+00:00,['https://pbs.twimg.com/media/GbiDFEXbcAA0Z8X.jpg'],https://x.com/Oscar109110/status/1853375386999992666,"['https://x.com/NSNContactBot', 'https://x.com/WhiteAusVic']",0,6,67,1159,[]
1852110482812920300,Oscar109110,Happy Halloween 🎃,2024-10-31 22:08:44+00:00,['https://pbs.twimg.com/media/GbQEodhakAEEhKv.jpg'],https://x.com/Oscar109110/status/1852110482812920318,[],5,3,66,866,[]
1876803771050721500,Oscar109110,No need to explain,2025-01-08 01:31:03+00:00,['https://pbs.twimg.com/media/Ggu_EtmawAACmYY.jpg'],https://x.com/Oscar109110/status/1876803771050721580,[],0,3,48,496,[]
1863536556767924500,Oscar109110,Victoria members at their monthly meetup. If you are in Australia join up @WhiteAusVic @EuropeanAusMvt,2024-12-02 10:51:52+00:00,['https://pbs.twimg.com/media/GdycnfKaIAA3Mc4.jpg'],https://x.com/Oscar109110/status/1863536556767924509,"['https://x.com/WhiteAusVic', 'https://x.com/EuropeanAusMvt']",2,3,48,1546,[]
1856464232323428900,Oscar109110,"📍Shrine of Remembrance, Melbourne @WhiteAusVic @NSNContactBot",2024-11-12 22:28:59+00:00,['https://pbs.twimg.com/media/GcN8Xy-aQAA_-3L.jpg'],https://x.com/Oscar109110/status/1856464232323428785,"['https://x.com/WhiteAusVic', 'https://x.com/NSNContactBot']",0,6,40,1419,[]
1865639799337652500,Oscar109110,@TheRoyalSerf He's still alive I'm pretty sure,2024-12-08 06:09:24+00:00,[],https://x.com/Oscar109110/status/1865639799337652459,['https://x.com/TheRoyalSerf'],2,0,39,3216,[]
1843522801350914300,Oscar109110,@clowndownunder Jews will not silence us,2024-10-08 05:24:21+00:00,[],https://x.com/Oscar109110/status/1843522801350914409,['https://x.com/clowndownunder'],0,0,29,338,[]
1853375766513209900,Oscar109110,📍Victoria @WhiteAusVic @NSNContactBot,2024-11-04 09:56:31+00:00,['https://pbs.twimg.com/media/GbiDXNrakAADSOI.jpg'],https://x.com/Oscar109110/status/1853375766513209818,"['https://x.com/WhiteAusVic', 'https://x.com/NSNContactBot']",0,2,47,996,[]
1846071832870277600,Oscar109110,"Victorian members at their monthly meetup. 
Get involved @WhiteAusVic @EuropeanAusMvt @NSNContactBot",2024-10-15 06:13:17+00:00,"['https://pbs.twimg.com/media/GZ6QihWbEAAZxeA.jpg', 'https://pbs.twimg.com/media/GZ6QihUaAAAfSmd.jpg', 'https://pbs.twimg.com/media/GZ6QihUb0AQhWBW.jpg']",https://x.com/Oscar109110/status/1846071832870277542,"['https://x.com/WhiteAusVic', 'https://x.com/EuropeanAusMvt', 'https://x.com/NSNContactBot']",0,5,32,715,[]
1843900448023163100,Oscar109110,The boys,2024-10-09 06:24:59+00:00,['https://pbs.twimg.com/media/GZbZrRIaIAAml7u.jpg'],https://x.com/Oscar109110/status/1843900448023163225,[],8,7,107,1803,[]
1845355791831925200,Oscar109110,@ChrisMinnsMP @nswpolice Australia for the White man,2024-10-13 06:48:00+00:00,[],https://x.com/Oscar109110/status/1845355791831925162,"['https://x.com/ChrisMinnsMP', 'https://x.com/nswpolice']",0,0,48,401,[]
1841003461539959000,Oscar109110,"Sydney EAM members at there monthly meetup, @NSNContactBot @EuropeanAusMvt",2024-10-01 06:33:24+00:00,['https://pbs.twimg.com/media/GYyO4HmawAAWfvn.jpg'],https://x.com/Oscar109110/status/1841003461539959141,"['https://x.com/NSNContactBot', 'https://x.com/EuropeanAusMvt']",0,2,37,1330,[]
1843593597691801600,Oscar109110,Jacob Hersant outside of court today,2024-10-08 10:05:40+00:00,[],https://x.com/Oscar109110/status/1843593597691801688,[],9,3,59,2635,[]
1840632234878910700,Oscar109110,EAM Queensland members met in the Sunshine Coast for there monthly meet. If you are in Queensland get involved. @WhiteAusQLD @NSNContactBot @EuropeanAusMvt,2024-09-30 05:58:16+00:00,['https://pbs.twimg.com/media/GYs9QXdbQAE7ZC0.jpg'],https://x.com/Oscar109110/status/1840632234878910759,"['https://x.com/WhiteAusQLD', 'https://x.com/NSNContactBot', 'https://x.com/EuropeanAusMvt']",3,2,46,1213,[]
1842009930875994400,Oscar109110,"@DrewPavlou Obvious being satirical, this conversation would not make sense unironically",2024-10-04 01:12:45+00:00,[],https://x.com/Oscar109110/status/1842009930875994397,['https://x.com/DrewPavlou'],1,0,37,1189,[]
1848838599325741300,Oscar109110,"22/10/24 - Victorians say goodbye to
'Refugees' @NSNContactBot @EuropeanAusMvt @WhiteAusVic",2024-10-22 21:27:26+00:00,[],https://x.com/Oscar109110/status/1848838599325741439,"['https://x.com/NSNContactBot', 'https://x.com/EuropeanAusMvt', 'https://x.com/WhiteAusVic']",1,6,42,969,[]
1849746387107459300,Oscar109110,Hello Klansman,2024-10-25 09:34:39+00:00,[],https://x.com/Oscar109110/status/1849746387107459280,[],0,2,44,630,[]
1833968278240460800,Oscar109110,Wog Waffen newest recruit @WhiteAusQLD @NSNContactBot @EuropeanAusMvt,2024-09-11 20:38:05+00:00,['https://pbs.twimg.com/media/GXOQa_zbgAAkqYt.jpg'],https://x.com/Oscar109110/status/1833968278240460902,"['https://x.com/WhiteAusQLD', 'https://x.com/NSNContactBot', 'https://x.com/EuropeanAusMvt']",6,0,36,880,[]
1830472523869557200,Oscar109110,@Pohl_MdB Sieg heil.,2024-09-02 05:07:12+00:00,[],https://x.com/Oscar109110/status/1830472523869557180,[],1,0,38,3061,[]
1836187464467386600,Oscar109110,"Perth EAM members at training on Sunday. 
Get involved @West_Australia @EuropeanAusMvt @NSNContactBot",2024-09-17 23:36:20+00:00,['https://pbs.twimg.com/media/GXtywpkakAEysa4.jpg'],https://x.com/Oscar109110/status/1836187464467386667,"['https://x.com/West_Australia', 'https://x.com/EuropeanAusMvt', 'https://x.com/NSNContactBot']",2,4,40,551,[]
1830515986379969000,Oscar109110,"Hitler soldiers. 
📍Melbourne, Victoria 
@NSNContactBot @EuropeanAusMvt",2024-09-02 07:59:55+00:00,['https://pbs.twimg.com/media/GWdMk7xXcAAmzAx.jpg'],https://x.com/Oscar109110/status/1830515986379968953,"['https://x.com/NSNContactBot', 'https://x.com/EuropeanAusMvt']",9,9,120,7974,[]
1837792632942350600,Oscar109110,"Australia for the White man!
- Adelaide banner action 
@southaustralia_ @NSNContactBot @EuropeanAusMvt",2024-09-22 09:54:42+00:00,[],https://x.com/Oscar109110/status/1837792632942350486,"['https://x.com/NSNContactBot', 'https://x.com/EuropeanAusMvt']",1,4,29,1371,[]
1828676988317716700,Oscar109110,@vic_socialists Bro would rather die than be with his own people,2024-08-28 06:12:23+00:00,[],https://x.com/Oscar109110/status/1828676988317716799,['https://x.com/vic_socialists'],0,0,33,290,[]
1833269400524493000,Oscar109110,Adelaide National Socalists counter protest browns demanding to stay in our country forever. Get active to stop these entitled browns @southaustralia_ @NSNContactBot @EuropeanAusMvt,2024-09-09 22:21:00+00:00,['https://pbs.twimg.com/media/GXEUyzXbEAEIamX.jpg'],https://x.com/Oscar109110/status/1833269400524493171,"['https://x.com/NSNContactBot', 'https://x.com/EuropeanAusMvt']",1,2,30,857,[]
1824994732080345300,Oscar109110,@Kon__K As a Nazi we don't like Peter Dutton,2024-08-18 02:20:25+00:00,[],https://x.com/Oscar109110/status/1824994732080345253,['https://x.com/Kon__K'],0,0,25,275,[]
1824364637451850000,Oscar109110,"🎶🎵 Fuck off we're full, fuck off we're full. 🎵🎶

🎶🎵 Fuck off we're full Australia for the White man, fuck off we're full! 🎵🎶",2024-08-16 08:36:39+00:00,[],https://x.com/Oscar109110/status/1824364637451849925,[],3,4,62,1485,[]
1822941598436753400,Oscar109110,@QldPolice Queensland police trying to hide my replies 😂,2024-08-12 10:22:00+00:00,[],https://x.com/Oscar109110/status/1822941598436753489,['https://x.com/QldPolice'],1,0,34,341,[]
1823834267807572200,Oscar109110,Second annual White powerlifting meet was held in the Gold Cost last weekend. Get involved @NSNContactBot @EuropeanAusMvt,2024-08-14 21:29:09+00:00,['https://pbs.twimg.com/media/GU-Pltea4AQVVhE.jpg'],https://x.com/Oscar109110/status/1823834267807572158,"['https://x.com/NSNContactBot', 'https://x.com/EuropeanAusMvt']",1,7,62,1792,[]
1832896855212262000,Oscar109110,"Adelaide National Socalists march in support of deporting stinking jeets!
@southaustralia_ @NSNContactBot @EuropeanAusMvt",2024-09-08 21:40:38+00:00,[],https://x.com/Oscar109110/status/1832896855212261791,"['https://x.com/NSNContactBot', 'https://x.com/EuropeanAusMvt']",1,5,38,790,[]
1830131353163276500,Oscar109110,"Victoria EAM finished White boy Winter with a powerlifting event. 

If you are in Victoria make sure to join up @EuropeanAusMvt @NSNContactBot",2024-09-01 06:31:31+00:00,['https://pbs.twimg.com/media/GWXuweobQAAKR2j.jpg'],https://x.com/Oscar109110/status/1830131353163276503,"['https://x.com/EuropeanAusMvt', 'https://x.com/NSNContactBot']",0,3,38,828,[]
1822925497816519000,Oscar109110,@peterkmurphy @QldPolice Yes we do. Hail Victory,2024-08-12 09:18:01+00:00,[],https://x.com/Oscar109110/status/1822925497816518988,"['https://x.com/peterkmurphy', 'https://x.com/QldPolice']",0,0,30,181,[]
1822823889338356000,Oscar109110,@maskedhersant @QldPolice these are your abusive police officers. Shame!,2024-08-12 02:34:16+00:00,[],https://x.com/Oscar109110/status/1822823889338355931,"['https://x.com/maskedhersant', 'https://x.com/QldPolice']",1,1,53,714,[]
1827093702285914600,Oscar109110,"Winter nationals 
📍Brisbane",2024-08-23 21:20:59+00:00,['https://pbs.twimg.com/media/GVskB2sa8AMta-0.jpg'],https://x.com/Oscar109110/status/1827093702285914571,[],0,1,24,572,[]
1822486202404176400,Oscar109110,@DrewPavlou Are you a retard Drew? I thought you believed in liberal democracy,2024-08-11 04:12:25+00:00,[],https://x.com/Oscar109110/status/1822486202404176377,['https://x.com/DrewPavlou'],0,0,27,625,[]
1828010654382645200,Oscar109110,"Perth Members at weekly training 
📍Western Australia 
Get involved if you are in Australia 
@NSNContactBot @EuropeanAusMvt 
@West_Australia",2024-08-26 10:04:37+00:00,['https://pbs.twimg.com/media/GV5l_tAa4AA54iE.jpg'],https://x.com/Oscar109110/status/1828010654382645318,"['https://x.com/NSNContactBot', 'https://x.com/EuropeanAusMvt', 'https://x.com/West_Australia']",1,5,51,1612,[]
1828200152789930200,Oscar109110,"📍Brisbane 
EAM Queensland is back into regular group training after a successful national event 

@NSNContactBot @EuropeanAusMvt",2024-08-26 22:37:37+00:00,['https://pbs.twimg.com/media/GV8SVuxaUAAHVM1.jpg'],https://x.com/Oscar109110/status/1828200152789930136,"['https://x.com/NSNContactBot', 'https://x.com/EuropeanAusMvt']",0,2,26,1196,[]
1822488925237346800,Oscar109110,"@joeldavisx @DrewPavlou already ratioed him, its been 7 minutes",2024-08-11 04:23:14+00:00,[],https://x.com/Oscar109110/status/1822488925237346811,"['https://x.com/joeldavisx', 'https://x.com/DrewPavlou']",0,0,45,1310,[]
1822502982774391300,Oscar109110,#nazi chads marched in Brisbane's CBD today. Hail Victory,2024-08-11 05:19:06+00:00,[],https://x.com/Oscar109110/status/1822502982774391253,[],3,3,29,743,['nazi']
1822909874612887600,Oscar109110,@QldPolice This is police brutality. Australia for the White man!,2024-08-12 08:15:56+00:00,[],https://x.com/Oscar109110/status/1822909874612887637,['https://x.com/QldPolice'],0,0,26,178,[]
1822487643688747300,Oscar109110,@joeldavisx @DrewPavlou @DrewPavlou drop location,2024-08-11 04:18:09+00:00,[],https://x.com/Oscar109110/status/1822487643688747321,"['https://x.com/joeldavisx', 'https://x.com/DrewPavlou', 'https://x.com/DrewPavlou']",0,1,33,1325,[]
1822908110224433700,Oscar109110,"@QldPolice @QldPolice your police officers have been abusing Australian nationalists 
These are the scum that did it",2024-08-12 08:08:56+00:00,['https://pbs.twimg.com/media/GUxFQlka8AA_0g9.jpg'],https://x.com/Oscar109110/status/1822908110224433550,"['https://x.com/QldPolice', 'https://x.com/QldPolice']",2,3,30,250,[]
1822464006231331000,Oscar109110,Police brutality.,2024-08-11 02:44:13+00:00,[],https://x.com/Oscar109110/status/1822464006231331184,[],18,7,61,6070,[]
1822467983966703900,Oscar109110,@maskedhersant @QldPolice this is police brutality,2024-08-11 03:00:01+00:00,[],https://x.com/Oscar109110/status/1822467983966703911,"['https://x.com/maskedhersant', 'https://x.com/QldPolice']",0,1,30,401,[]
1822436452703342600,Oscar109110,"Australia for the White man! @NSNContactBot @EuropeanAusMvt 
📍Brisbane",2024-08-11 00:54:44+00:00,[],https://x.com/Oscar109110/status/1822436452703342660,"['https://x.com/NSNContactBot', 'https://x.com/EuropeanAusMvt']",2,7,47,1008,[]
1822179880714285000,Oscar109110,Soyjak at the gay cringe Queensland police @joeldavisx,2024-08-10 07:55:12+00:00,['https://pbs.twimg.com/media/GUmu7ofWMAAyga2.jpg'],https://x.com/Oscar109110/status/1822179880714285114,['https://x.com/joeldavisx'],2,1,45,1318,[]
1818777514703253800,Oscar109110,Sydney for the White man! The rest must go @NSNContactBot @EuropeanAusMvt,2024-07-31 22:35:25+00:00,['https://pbs.twimg.com/media/GT2YfnpX0AAKvCi.jpg'],https://x.com/Oscar109110/status/1818777514703253876,"['https://x.com/NSNContactBot', 'https://x.com/EuropeanAusMvt']",1,1,26,512,[]
1822450278676980000,Oscar109110,The chants of the White man can be heard throughout Brisbane CBD,2024-08-11 01:49:40+00:00,[],https://x.com/Oscar109110/status/1822450278676979899,[],1,4,30,905,[]
1821332535999394000,Oscar109110,"📍Western Australia 
@BlackSwanAus @EuropeanAusMvt @NSNContactBot",2024-08-07 23:48:09+00:00,['https://pbs.twimg.com/media/GUasSG0a8AEX0jO.jpg'],https://x.com/Oscar109110/status/1821332535999394088,"['https://x.com/EuropeanAusMvt', 'https://x.com/NSNContactBot']",1,4,33,626,[]
1818941595401724400,Oscar109110,@DrewPavlou Why would we need to use violence for our needs to be met?,2024-08-01 09:27:25+00:00,[],https://x.com/Oscar109110/status/1818941595401724398,['https://x.com/DrewPavlou'],1,0,32,549,[]
1821486987976798700,Oscar109110,"Shut up you race traitor, Hail Victory!",2024-08-08 10:01:54+00:00,[],https://x.com/Oscar109110/status/1821486987976798599,[],0,2,30,880,[]
1818538644011204900,Oscar109110,Mass deportations now! Australia for the White man. @NSNContactBot @EuropeanAusMvt,2024-07-31 06:46:14+00:00,[],https://x.com/Oscar109110/status/1818538644011204914,"['https://x.com/NSNContactBot', 'https://x.com/EuropeanAusMvt']",0,3,30,728,[]
1822444658058048000,Oscar109110,"Australian national socalists march through Brisbane CBD 
Get involved @NSNContactBot @EuropeanAusMvt",2024-08-11 01:27:20+00:00,[],https://x.com/Oscar109110/status/1822444658058047890,"['https://x.com/NSNContactBot', 'https://x.com/EuropeanAusMvt']",3,17,103,5947,[]
1818021779434259000,Oscar109110,"We will not forget. This is an historical photo, tyranny.",2024-07-29 20:32:24+00:00,['https://pbs.twimg.com/media/GTrpKyoaQAMiQ_R.jpg'],https://x.com/Oscar109110/status/1818021779434258819,[],1,7,41,652,[]
1817377926280884500,Oscar109110,Mass deportations now!,2024-07-28 01:53:57+00:00,[],https://x.com/Oscar109110/status/1817377926280884467,[],8,31,146,2569,[]
1817118865392042200,Oscar109110,Breaking: 50 Nazis on the loose!,2024-07-27 08:44:32+00:00,[],https://x.com/Oscar109110/status/1817118865392042305,[],2,3,32,902,[]
1799746068307231000,Oscar109110,@esilacSynohtnA They contribute to alcoholism,2024-06-09 10:11:15+00:00,[],https://x.com/Oscar109110/status/1799746068307231015,['https://x.com/esilacSynohtnA'],4,1,41,1615,[]
1801719255395930400,Oscar109110,"Members of the National Socalist Network in the Riverina came and protested a paedo-grooming event for kids. 

We are growing in every city, town and suburb. Join now! @NSNContactBot @EuropeanAusMvt",2024-06-14 20:51:59+00:00,[],https://x.com/Oscar109110/status/1801719255395930271,"['https://x.com/NSNContactBot', 'https://x.com/EuropeanAusMvt']",0,6,44,2347,[]
1798634100854862300,Oscar109110,Western Australian members of the European Australia Movement had there monthly meet recently. If you are in WA get involved. We are everywhere,2024-06-06 08:32:41+00:00,['https://pbs.twimg.com/media/GPYILM1aEAADfEd.jpg'],https://x.com/Oscar109110/status/1798634100854862249,[],1,1,30,1314,[]
1817483165365067800,Oscar109110,@Steve_SS29er @9NewsAUS Forgot about January 6 and Charlottesvill? Anonymity is a right,2024-07-28 08:52:08+00:00,[],https://x.com/Oscar109110/status/1817483165365067855,"['https://x.com/Steve_SS29er', 'https://x.com/9NewsAUS']",0,0,31,324,[]
1756536978932466200,Oscar109110,@MunroSusane Shut the fuck up nigga they deserve it,2024-02-11 04:33:45+00:00,[],https://x.com/Oscar109110/status/1756536978932466125,['https://x.com/MunroSusane'],3,0,33,671,[]
1799410490948616400,Oscar109110,"Members of the Riverina chapter of NSN recently did a counter protest to a drag Paedo event in Albury, NSW 

This rally in a small town in NSW was larger than the March 2023 destroy paedo freaks rally in Melbourne. We are everywhere",2024-06-08 11:57:47+00:00,['https://pbs.twimg.com/media/GPjKTV5a0AAhc7N.jpg'],https://x.com/Oscar109110/status/1799410490948616347,[],1,3,28,1123,[]
1814806429288853800,Oscar109110,Adelaide banner action 20/7/24,2024-07-20 23:35:44+00:00,[],https://x.com/Oscar109110/status/1814806429288853879,[],1,4,22,844,[]
1798249179321647400,Oscar109110,Members of the European Australia movement in NSW recently had there monthly meetup. There is a growing crew of nationalists in all states in Australia. When will you join? @EuropeanAusMvt @NSNContactBot,2024-06-05 07:03:08+00:00,['https://pbs.twimg.com/media/GPSqF71bgAAbM4A.jpg'],https://x.com/Oscar109110/status/1798249179321647349,"['https://x.com/EuropeanAusMvt', 'https://x.com/NSNContactBot']",2,6,35,2181,[]
1817503342832337200,Oscar109110,"National Socalist Network is expanding in every state, town and suburb. 

The media and government are scared of us because nothing will stop our message! @NSNContactBot @EuropeanAusMvt",2024-07-28 10:12:19+00:00,['https://pbs.twimg.com/media/GTkRp0zawAA72hI.jpg'],https://x.com/Oscar109110/status/1817503342832337084,"['https://x.com/NSNContactBot', 'https://x.com/EuropeanAusMvt']",0,8,60,1474,[]
1789057116277231900,Oscar109110,@AlboMP We need to deport millions of people,2024-05-10 22:17:10+00:00,[],https://x.com/Oscar109110/status/1789057116277231754,['https://x.com/AlboMP'],4,2,52,760,[]
1791663452953420300,Oscar109110,I'm racist,2024-05-18 02:53:49+00:00,[],https://x.com/Oscar109110/status/1791663452953420252,[],4,3,30,1445,[]
1813083176732139800,Oscar109110,Destroy Paedo Freaks.,2024-07-16 05:28:09+00:00,['https://pbs.twimg.com/media/GSldiX5acAAgFdC.jpg'],https://x.com/Oscar109110/status/1813083176732139719,[],0,0,35,656,[]
1798181963557413000,Oscar109110,"Queensland Waffen going strong. 
HH",2024-06-05 02:36:03+00:00,['https://pbs.twimg.com/media/GPRs9pBbAAANmla.jpg'],https://x.com/Oscar109110/status/1798181963557413098,[],0,3,27,662,[]
1783285109682319600,Oscar109110,"I went to an ANZAC day march today, I don't live in a huge place but there were probably around 2000 - 3000 people, local schools marched, airplanes in the sky. 

I got rid of all my stickers as well :)",2024-04-25 00:01:16+00:00,['https://pbs.twimg.com/media/GL-AWliaAAADTRX.jpg'],https://x.com/Oscar109110/status/1783285109682319573,[],2,1,27,654,[]
1788066176796668400,Oscar109110,@AlboIsPM @ThomasSewellx Fuck I didn't realise this was a parody account 😂,2024-05-08 04:39:31+00:00,[],https://x.com/Oscar109110/status/1788066176796668331,"['https://x.com/AlboIsPM', 'https://x.com/ThomasSewellx']",1,2,31,1325,[]
1795035558894289200,Oscar109110,Melbourne National Socalist defends himself against anti-fascist rat who kicked him in the back.,2024-05-27 10:13:22+00:00,[],https://x.com/Oscar109110/status/1795035558894289054,[],7,3,44,1692,[]
1783256643964453000,Oscar109110,Anzacs fought for White Australia,2024-04-24 22:08:09+00:00,['https://pbs.twimg.com/media/GL9mdQVbUAABUZ-.jpg'],https://x.com/Oscar109110/status/1783256643964453165,[],1,0,28,594,[]
1779058209040499000,Oscar109110,Bring back the White Australia Policy! We can't have Arabs stabbing babies in this country.,2024-04-13 08:05:04+00:00,[],https://x.com/Oscar109110/status/1779058209040498958,[],4,3,44,2983,[]
1782630634630033700,Oscar109110,"Today @ThomasSewellx and @maskedhersant's cases were dismissed by the court.

Great photo of all the boy's talking to the media below",2024-04-23 04:40:37+00:00,['https://pbs.twimg.com/media/GL0tGeMbYAAN1Nv.jpg'],https://x.com/Oscar109110/status/1782630634630033762,"['https://x.com/ThomasSewellx', 'https://x.com/maskedhersant']",2,2,50,998,[]
1781571850319122700,Oscar109110,"How wholesome 🥰

The cake looks good! I wonder what symbol is 🤔🤔",2024-04-20 06:33:23+00:00,['https://pbs.twimg.com/media/GLlqJhdaUAAwP55.jpg'],https://x.com/Oscar109110/status/1781571850319122795,[],3,2,53,971,[]
1777873640400605200,Oscar109110,@CommieLiam2 Anti Australian scum should be deportated immediately,2024-04-10 01:38:01+00:00,[],https://x.com/Oscar109110/status/1777873640400605286,['https://x.com/CommieLiam2'],1,1,27,415,[]
1771049696095555800,Oscar109110,@ThomasSewellx @jacobhersant Free Thomas Sewell! (and Jacob Hersant),2024-03-22 05:42:06+00:00,[],https://x.com/Oscar109110/status/1771049696095555878,"['https://x.com/ThomasSewellx', 'https://x.com/jacobhersant']",1,1,25,1342,[]
1776853077158506500,Oscar109110,@DrewPavlou Australia for the White man + ratio,2024-04-07 06:02:40+00:00,[],https://x.com/Oscar109110/status/1776853077158506537,['https://x.com/DrewPavlou'],1,2,116,2575,[]
1798123209868611600,Oscar109110,"Monthly meetups in all 6 states. 

If you are in Australia you need to get involved. We are everywhere @EuropeanAusMvt @NSNContactBot",2024-06-04 22:42:35+00:00,['https://pbs.twimg.com/media/GPQ3hyKbgAApAEP.jpg'],https://x.com/Oscar109110/status/1798123209868611706,"['https://x.com/EuropeanAusMvt', 'https://x.com/NSNContactBot']",1,3,33,2162,[]
1771050271365562400,Oscar109110,Thomas Sewell and Jacob Hersant are brave honourable men and are being prosecuted for being so,2024-03-22 05:44:23+00:00,[],https://x.com/Oscar109110/status/1771050271365562381,[],5,0,23,963,[]
1776087795783864600,Oscar109110,@DrewPavlou Australia for the white man!,2024-04-05 03:21:43+00:00,[],https://x.com/Oscar109110/status/1776087795783864634,['https://x.com/DrewPavlou'],3,1,53,1087,[]
1772567296063525000,Oscar109110,This is what white power looks like ⚡️⚡️,2024-03-26 10:12:30+00:00,['https://pbs.twimg.com/media/GJlsi2laoAAxPRX.jpg'],https://x.com/Oscar109110/status/1772567296063525068,[],2,3,26,1027,[]
1778587610476380700,Oscar109110,@CommieLiam2 None of your communist friends wanna train with you? 😂,2024-04-12 00:55:05+00:00,[],https://x.com/Oscar109110/status/1778587610476380548,['https://x.com/CommieLiam2'],2,1,27,400,[]
1756139288402793000,Oscar109110,Thank you Jimbo video of the year,2024-02-10 02:13:28+00:00,[],https://x.com/Oscar109110/status/1756139288402792953,[],34,55,263,18053,[]
1767055708128739300,Oscar109110,@PeterDutton_MP ' Muslim Australian' is an oxymoron. No Muslim can be Australia.,2024-03-11 05:11:25+00:00,[],https://x.com/Oscar109110/status/1767055708128739414,['https://x.com/PeterDutton_MP'],0,1,43,863,[]
1762779083187057200,Oscar109110,"EAM national meetup. 27 Jan, 2024",2024-02-28 09:57:38+00:00,['https://pbs.twimg.com/media/GHamOtla0AAT7LS.jpg'],https://x.com/Oscar109110/status/1762779083187057076,[],2,0,21,1367,[]
1893585377539359200,stan_michaels4,"Update on the members of the NSN who were arrested today at a service, from Joel Davis on TG:

""I am now hearing that for the ""crime"" of peacefully attempting to attend the Last Post at the Shrine of Remembrance to remember his ancestors who served Australia in both world wars, Jim Roberts was not only arrested but also charged and denied bail. 

He will by heard by the Melbourne Magistrates Court either tonight or tomorrow morning. I still don't know what the actual charge is.""

https://t.co/nRd9u4ykJj",2025-02-23 08:55:09+00:00,"['https://pbs.twimg.com/media/Gkdd22nbcAIwXHM.jpg', 'https://pbs.twimg.com/media/Gkdd23RW4AAt_pB.jpg']",https://x.com/stan_michaels4/status/1893585377539359232,[],9,21,83,1864,[]
